,Batch_Num,Metric1,Thickness1,Thickness2,Metric2,Metric3,Metric4,Metric5,Metric6,Yield1,Width1,Length1,Metric7,Metric8,Metric9,Yield2,Width2,Length2,Metric10
1371,1372,2979.93,2525.74,2206.9667,1314.6277,1.5512,97.17,0.1216,1.4441,0.9604,198.4396,72.4222,12.6161,418.624,10.1003,0.9724,188.3393,64.1054,12.4363
1372,1373,2881.1,2493.03,2209.6667,1586.6088,1.6782,89.7222,0.1213,1.3663,0.9629,201.8951,77.9,11.0992,410.8765,9.7642,0.965,192.13099999999997,64.4522,12.2747
1373,1374,2945.78,2457.48,2209.4667,1556.3929999999998,1.4884,95.1156,0.1206,1.4386,0.9654,198.2898,67.0222,7.3558,403.6575,10.1558,0.9724,188.1341,64.0218,12.5439
1374,1375,2996.28,2581.64,2212.3,1807.5841,0.9816,92.37,0.1212,1.3058,0.9627,203.8864,69.1111,9.574,410.8258,10.0357,0.9737,193.8507,64.0033,9.8773
1375,1376,3062.34,2594.52,2209.4667,1556.3929999999998,1.4884,95.1156,0.1206,1.4252,0.9534,199.9294,68.4333,9.1992,408.996,9.9663,0.9638,189.9631,64.0218,12.3808
1376,1377,3028.38,2494.43,2209.6667,1586.6088,1.6782,89.7222,0.1213,1.4509,0.9608,203.9867,73.3111,10.7281,420.4184,9.8396,0.9696,194.1471,64.331,12.5718
1377,1378,3017.35,2580.25,2223.0444,1194.5986,1.2016,112.5811,0.1229,1.4036,0.9719,203.3489,74.9778,12.3068,428.6881,9.5071,0.975,193.8418,64.8052,12.5039
1378,1379,3013.79,2480.71,2206.4,982.5452,1.1853,116.8167,0.1228,1.4226,0.971,199.9776,70.2222,9.0024,415.7012,9.7029,0.9727,190.2747,64.0518,12.5204
1379,1380,3043.32,2494.82,2206.4,982.5452,1.1853,116.8167,0.1228,1.4454,0.9695,203.7539,67.4778,13.7125,427.6214,9.8211,0.975,193.9328,64.4394,12.5039
1380,1381,3093.31,2456.82,2207.9555,1283.4368,1.8467,95.4022,0.1216,1.4198,0.9657,202.1185,72.4556,7.8171,405.6275,9.996,0.9675,192.1225,64.3667,12.3858
1381,1382,2862.69,2593.67,2206.9667,1314.6277,1.5512,97.17,0.1216,1.5915,0.9764,201.7593,74.0111,8.8735,411.5415,9.7622,0.9767,191.9971,64.7823,12.6012
1382,1383,3097.89,2583.01,2218.7333,1190.9639,1.7047,97.43,0.1202,1.2877,0.9539,199.9399,76.6556,7.5147,403.1937,10.1775,0.9640000000000001,189.7624,64.6358,12.2747
1383,1384,2875.39,2499.15,2216.8333,1468.5974,1.7074,95.9856,0.1203,1.5369,0.9588,199.2319,73.6222,7.5804,404.5785,10.2041,0.968,189.0278,64.8393,12.2747
1384,1385,3060.16,2465.71,2207.1444,1109.3369,1.5555,97.5678,0.1216,1.5616,0.9672,198.3168,73.1333,9.3787,418.0632,10.0392,0.9693,188.2777,64.1176,12.3858
1385,1386,2975.87,2514.44,2206.4,982.5452,1.1853,116.8167,0.1228,1.3657,0.9698,202.8041,68.4111,12.5764,427.5255,9.7946,0.9752,193.0095,64.2376,12.5492
1386,1387,2955.82,2541.6,2231.0555,1303.5386,0.9751,95.7878,0.1198,1.3859,0.9677,202.1568,69.8667,9.7073,412.93300000000005,9.8271,0.9738,192.3297,64.0409,12.5492
1387,1388,2994.64,2484.71,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.5552,0.9659,196.7273,75.2889,8.9739,421.8615,10.0222,0.9715,186.705,64.5517,12.5214
1388,1389,3053.36,2538.38,2192.1889,1435.9611,2.387,107.3989,0.1229,1.4487,0.9612,197.4772,76.6,9.8525,416.5609,10.022,0.9681,187.4552,64.4522,12.3808
1389,1390,2871.59,2556.95,2217.0,1436.8313,1.6604,93.6611,0.1199,1.5903,0.9627,202.3262,76.5,7.3023,410.8594,9.8415,0.9658,192.4847,64.6358,12.5643
1390,1391,3001.71,2504.2,2210.7333,1368.7060000000001,2.2449,99.42,0.1228,1.5002,0.9642,197.2249,68.6667,10.1274,424.4892,9.9983,0.9701,187.2266,64.2404,12.3858
1391,1392,3042.43,2442.6,2217.0,1436.8313,1.6604,93.6611,0.1199,1.4906,0.9639,200.7563,74.1667,10.7568,418.7105,10.1612,0.9702,190.5951,64.5517,12.5339
1392,1393,3001.81,2424.39,2217.0,1436.8313,1.6604,93.6611,0.1199,1.5521,0.9745,201.1214,74.8889,9.0473,410.7263,9.942,0.9758,191.1794,64.3667,12.5788
1393,1394,2915.71,2560.38,2196.1111,1472.64,1.5599,94.6522,0.1212,1.5083,0.9670000000000001,195.877,76.0556,8.8695,417.1163,9.9698,0.9723,185.9072,64.4522,12.3858
1394,1395,3056.37,2477.75,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.3692,0.9784,196.9059,75.3556,10.2497,417.80800000000005,9.9844,0.9807,186.9215,64.8393,12.5788
1395,1396,3015.36,2427.14,2217.5778,1283.3701,2.5361,104.9022,0.1222,1.4895,0.9512,202.4003,77.2222,8.4395,413.5581,10.1401,0.9611,192.2602,64.8052,12.5247
1396,1397,2981.04,2475.9,2215.8111,1389.3065,2.3183,98.45,0.1214,1.5033,0.9655,196.9798,73.1778,10.1705,408.1355,9.7751,0.9709,187.2047,64.1176,12.4363
1397,1398,2984.41,2550.88,2192.1889,1435.9611,2.387,107.3989,0.1229,1.5613,0.9691,197.40400000000002,70.4333,9.5661,417.4961,9.8809,0.9740000000000001,187.5231,63.9146,12.5643
1398,1399,2852.18,2573.94,2216.8333,1468.5974,1.7074,95.9856,0.1203,1.4832,0.9518,202.1214,68.9,8.7944,423.5053,9.4667,0.9599,192.6547,64.0218,12.3808
1399,1400,2864.77,2521.49,2192.1889,1435.9611,2.387,107.3989,0.1229,1.5464,0.9646,202.5402,77.1222,9.1026,410.3231,9.8471,0.9678,192.6931,64.4522,12.4363
1400,1401,3052.98,2515.51,2172.8111,969.3436,1.2736,102.7367,0.1243,1.4065,0.9729,199.7201,68.7,10.2017,406.7101,10.5278,0.9819,189.1922,64.1879,12.5276
1401,1402,2870.76,2583.56,2192.1889,1435.9611,2.387,107.3989,0.1229,1.4719,0.9642,202.4753,68.8667,8.5914,413.0594,9.8013,0.9672,192.674,64.2404,12.5339
1402,1403,3014.77,2493.11,2210.7333,1368.7060000000001,2.2449,99.42,0.1228,1.601,0.9604,202.3272,74.6111,9.4151,417.2226,10.1539,0.9676,192.1733,64.7823,12.2747
1403,1404,3027.72,2430.7,2192.1889,1435.9611,2.387,107.3989,0.1229,1.5697,0.978,199.7469,73.3556,9.6782,403.3723,9.7753,0.9804,189.9715,64.0969,12.6241
1404,1405,2893.19,2498.09,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.5471,0.9805,196.7414,68.2444,12.5048,420.8858,9.8077,0.9822,186.9337,63.9938,12.5284
1405,1406,3006.5,2516.64,2217.5778,1283.3701,2.5361,104.9022,0.1222,1.5715,0.9681,197.415,74.1444,9.1002,409.4322,10.215,0.973,187.2,64.7177,12.5718
1406,1407,3094.77,2454.33,2215.8111,1389.3065,2.3183,98.45,0.1214,1.5084,0.9633,202.7015,74.1,10.4754,418.8332,9.9653,0.9670000000000001,192.7363,64.331,12.5718
1407,1408,2985.78,2460.97,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.5242,0.9659,195.7208,75.4444,10.7293,423.5333,9.9943,0.9687,185.7265,64.3217,12.5214
1408,1409,3171.42,2634.43,2217.0,1436.8313,1.6604,93.6611,0.1199,1.4193,0.9694,201.3581,70.7667,12.5159,414.3387,10.1472,0.9742,191.2109,64.2376,9.8773
1409,1410,3068.47,2489.07,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.4409,0.9640000000000001,197.4388,72.6222,10.0908,411.4976,10.1428,0.9701,187.2961,64.1176,12.4363
1410,1411,3012.98,2403.89,2215.8111,1389.3065,2.3183,98.45,0.1214,1.568,0.9684,199.4509,72.9778,12.0923,411.7312,9.7373,0.9736,189.7136,64.331,12.4363
1411,1412,3060.55,2420.03,2217.0,1436.8313,1.6604,93.6611,0.1199,1.6162,0.9745,200.1262,73.6222,11.4545,423.8405,9.992,0.9801,190.1342,64.3032,12.5788
1412,1413,3025.46,2516.06,2195.9778,1388.2869,1.5605,103.24,0.1234,1.4298,0.9611,202.3064,74.7222,13.0361,423.8394,9.6645,0.9681,192.6418,63.9771,12.5292
1413,1414,2973.39,2528.67,2195.9778,1388.2869,1.5605,103.24,0.1234,1.3622,0.9797,201.6194,77.1222,11.4371,407.9663,9.6971,0.9817,191.9223,64.4464,12.5284
1414,1415,3014.16,2384.1,2211.0667,1107.1227,1.5788,97.0089,0.1213,1.4425,0.9644,196.9962,77.0556,12.9242,427.2639,9.7263,0.9706,187.2699,64.6358,12.5643
1415,1416,3037.71,2441.77,2150.0556,1215.2183,1.4756,100.9744,0.1244,1.3987,0.9426,182.09400000000002,72.2333,10.8957,420.5301,9.9285,0.9549,172.1654,63.9323,12.5292
1416,1417,2999.11,2419.25,2217.0,1436.8313,1.6604,93.6611,0.1199,1.4781,0.9686,197.3447,73.8556,8.4645,411.6398,9.6066,0.9706,187.7381,64.6669,12.5339
1417,1418,2991.63,2599.93,2150.0556,1215.2183,1.4756,100.9744,0.1244,1.501,0.9606,195.3137,67.0111,14.1252,425.5294,9.911,0.9679,185.4027,63.8972,12.3858
1418,1419,2958.3,2574.7,2200.2111,1048.3108,1.6485,98.3222,0.1214,1.444,0.9688,199.3797,73.0667,9.2942,409.8208,9.6437,0.971,189.736,64.1176,12.4363
1419,1420,2998.88,2493.21,2195.9778,1388.2869,1.5605,103.24,0.1234,1.4066,0.9620000000000001,202.9538,68.7556,13.3831,421.4825,10.4399,0.9736,192.5139,64.2192,12.5339
1420,1421,2975.74,2517.35,2162.5556,1041.0369,1.4305,100.4111,0.1238,1.4968,0.9596,202.025,69.2222,7.5413,408.2715,9.3672,0.9675,192.6577,64.415,12.452
1421,1422,2939.57,2564.93,2205.5,1287.3538,2.3842,111.7644,0.1241,1.5823,0.9675,202.3142,74.6667,10.3149,419.4033,9.9468,0.9689,192.3674,64.6669,12.5339
1422,1423,3095.53,2434.79,2211.0667,1107.1227,1.5788,97.0089,0.1213,1.4075,0.9732,201.19299999999998,70.7889,11.272,429.2464,9.696,0.9767,191.497,64.0158,12.5788
1423,1424,3073.26,2470.5,2150.0556,1215.2183,1.4756,100.9744,0.1244,1.3188,0.9598,200.0614,72.6667,8.891,403.8893,9.9982,0.9674,190.0632,63.9931,12.5292
1424,1425,3077.47,2387.73,2180.8889,1084.7221,0.9085,94.2467,0.1226,1.3145,0.9653,200.4414,71.5556,6.6311,403.6064,10.0797,0.9711,190.3617,64.2671,12.5263
1425,1426,3169.0,2265.6,2187.9889,1096.379,0.9065,97.6567,0.1221,1.4109,0.9599,201.9371,70.8889,8.5805,421.9984,9.5978,0.9648,192.3393,64.1619,12.5263
1426,1427,2923.19,2516.4,2180.8889,1084.7221,0.9085,94.2467,0.1226,1.3137,0.9613,200.34599999999998,67.4889,8.1512,406.4545,9.9524,0.9682,190.3936,64.296,12.5263
1427,1428,3003.43,2448.34,2205.5,1287.3538,2.3842,111.7644,0.1241,1.4339,0.9775,195.2903,67.7222,12.269,411.9367,10.640999999999998,0.9839,184.6493,63.9146,12.5914
1428,1429,2953.63,2500.05,2195.9778,1388.2869,1.5605,103.24,0.1234,1.5177,0.9637,192.9511,69.4778,12.3279,426.8471,9.9859,0.9705,182.9653,63.8972,12.5643
1429,1430,3034.74,2458.9,2192.1889,1435.9611,2.387,107.3989,0.1229,1.5447,0.9757,201.9267,73.0667,13.3326,406.3998,10.1672,0.9789,191.7594,64.3032,12.5788
1430,1431,3038.57,2380.39,2205.5,1287.3538,2.3842,111.7644,0.1241,1.4855,0.9639,202.7426,72.8556,10.7755,412.1746,10.4716,0.9749,192.271,64.5517,12.5339
1431,1432,2902.88,2259.49,2205.5,1287.3538,2.3842,111.7644,0.1241,1.4089,0.9688,200.3339,68.2667,7.6398,412.8915,9.7944,0.9715,190.5395,64.2404,12.5214
1432,1433,3001.45,2481.72,2162.5556,1041.0369,1.4305,100.4111,0.1238,1.6217,0.9635,201.9292,72.9778,8.666,417.5414,9.3732,0.9696,192.55599999999998,64.415,12.452
1433,1434,2975.72,2585.72,2150.0556,1215.2183,1.4756,100.9744,0.1244,1.4413,0.9571,204.3916,74.2889,13.7905,412.2705,9.8991,0.9666,194.4925,64.3667,12.5214
1434,1435,3356.35,2815.31,2217.0,1436.8313,1.6604,93.6611,0.1199,1.5547,0.9620000000000001,196.3053,67.4333,13.3154,427.8671,9.7313,0.9691,186.574,63.8465,12.2937
1435,1436,3053.48,2524.95,2215.8111,1389.3065,2.3183,98.45,0.1214,1.5718,0.972,198.2412,69.6556,10.2851,421.0322,9.7883,0.9761,188.4529,63.9938,12.5718
1436,1437,2816.81,2557.2,2195.9778,1388.2869,1.5605,103.24,0.1234,1.4151,0.9566,195.8147,67.7778,10.7529,406.3675,9.8672,0.9644,185.9476,64.4394,12.4361
1437,1438,3100.96,2507.02,2205.5,1287.3538,2.3842,111.7644,0.1241,1.5172,0.9661,202.6372,74.5889,9.3697,419.9955,10.1518,0.9701,192.4855,64.3217,12.5382
1438,1439,2951.84,2477.13,2192.1889,1435.9611,2.387,107.3989,0.1229,1.4613,0.978,199.9289,73.3778,11.1558,412.4685,9.8161,0.9804,190.1128,64.5517,12.6241
1439,1440,3004.07,2458.88,2180.8889,1084.7221,0.9085,94.2467,0.1226,1.2957,0.9676,193.584,72.1111,8.6656,413.1059,10.2127,0.9745,183.3713,64.3032,12.5339
1440,1441,2974.97,2479.73,2195.9778,1388.2869,1.5605,103.24,0.1234,1.4411,0.9579,202.4606,72.1889,10.8377,415.4355,10.4429,0.9708,192.0177,63.9323,12.5292
1441,1442,2987.8,2489.53,2216.8333,1468.5974,1.7074,95.9856,0.1203,1.3134,0.9634,193.9392,74.8778,8.2138,421.5779,10.0893,0.97,183.8499,64.4522,12.4363
1442,1443,2955.33,2521.87,2187.9889,1096.379,0.9065,97.6567,0.1221,1.3606,0.9691,193.0174,72.0556,9.9712,406.1335,10.423,0.9775,182.5944,64.415,12.452
1443,1444,3173.18,2428.64,2209.4667,1556.3929999999998,1.4884,95.1156,0.1206,1.6073,0.978,201.989,73.3,9.1785,415.2569,9.9421,0.9788,192.0469,64.3032,12.5788
1444,1445,2990.57,2534.66,2162.5556,1041.0369,1.4305,100.4111,0.1238,1.6123,0.9603,201.4521,70.5667,8.7335,416.3166,9.407,0.9675,192.0452,64.415,12.5373
1445,1446,3219.75,2373.31,2239.4111,1080.4985,1.2079,115.6522,0.1203,1.3326,0.9767,199.5896,68.0889,7.4488,413.0175,9.5974,0.9799,189.9923,64.0533,12.5914
1446,1447,2962.45,2496.67,2281.5667,1161.3004,1114.5366,108.3144,0.0,1.3216,0.9664,199.7879,67.1222,8.978,415.341,9.5924,0.9728,190.1955,64.1879,12.5439
1447,1448,2949.12,2553.24,2176.8,1461.4374,0.8864,96.2367,0.1232,1.5576,0.9777,194.6139,70.9778,9.1436,414.1562,9.8634,0.9806,184.7505,63.9931,12.6241
1449,1450,3214.14,2445.56,2239.4111,1080.4985,1.2079,115.6522,0.1203,1.4857,0.9646,199.3795,69.2,7.3519,414.1151,9.5902,0.9704,189.7892,64.1792,12.5263
1451,1452,2976.92,2510.09,2187.9889,1096.379,0.9065,97.6567,0.1221,1.4471,0.9596,202.3199,69.8778,11.497,413.0262,9.357999999999999,0.9672,192.9619,64.415,12.520999999999999
1452,1453,3059.44,2423.75,2239.4111,1080.4985,1.2079,115.6522,0.1203,1.412,0.9659,199.7805,72.9778,15.3409,418.8917,9.4279,0.9702,190.3525,64.6669,12.5263
1453,1454,2995.84,2504.48,2167.6888,1096.0264,1.5066,99.5989,0.1234,1.4133,0.9658,195.1813,72.9778,12.8039,414.3287,9.3673,0.9701,185.81400000000002,64.1176,12.3858
1454,1455,2913.84,2393.97,2218.8111,1021.2003,1.8969999999999998,115.38,0.12300000000000001,1.5302,0.9663,199.5356,72.3889,7.5335,403.1055,10.0185,0.9702,189.5171,64.6669,12.3896
1455,1456,3022.41,2507.66,2239.4111,1080.4985,1.2079,115.6522,0.1203,1.5124,0.9682,199.5251,74.4333,14.2835,420.9201,9.4623,0.9722,190.0628,64.6669,12.5263
1456,1457,3026.86,2497.62,2306.1,0.0,1112.4728,88.4722,0.0,1.446,0.9617,198.8831,72.8222,7.8656,425.1352,9.7466,0.9711,189.1365,64.331,12.5469
1457,1458,3048.58,2531.02,2218.8111,1021.2003,1.8969999999999998,115.38,0.12300000000000001,1.5169,0.9670000000000001,199.5676,74.3,7.5794,403.4427,10.0604,0.9709,189.5072,64.6669,12.452
1458,1459,2928.89,2504.81,2236.1111,1546.5931,2.03,90.4233,0.1224,1.3663,0.9692,196.6394,72.7111,9.71,504.9312,10.054,0.9739,186.5854,64.0188,12.4647
1462,1463,3051.1,2509.14,2195.1,1526.444,0.8279,96.31,0.1203,1.4718,0.9587,202.9634,69.6222,14.8972,423.5936,9.6749,0.9674,193.2885,64.5276,12.6308
1463,1464,2982.03,2507.74,2195.1,1526.444,0.8279,96.31,0.1203,1.3068,0.9628,203.8107,68.5556,14.7235,421.8452,9.6884,0.9706,194.1223,64.5276,12.6308
1464,1465,3088.81,2590.62,2207.1,1298.4309,1.0251,96.9478,0.1203,1.2374,0.9671,196.6366,69.9,8.1245,408.8175,9.8586,0.9736,186.7781,64.5276,12.6308
1465,1466,2969.65,2449.49,2184.4222,1017.9147,1.3713,99.4367,0.1213,1.2005,0.9647,204.5621,68.3667,10.2994,417.2819,9.9699,0.9709,194.5922,64.5276,12.6308
1466,1467,2963.26,2530.97,2199.3,1106.9703,0.8938,113.3544,0.1249,1.4498,0.9543,203.0161,72.3222,12.8735,410.5432,9.9175,0.9655,193.0986,64.3217,12.5184
1468,1469,2968.78,2451.53,2207.1,1298.4309,1.0251,96.9478,0.1203,1.3985,0.9633,196.8639,70.3333,7.2586,433.55800000000005,9.7712,0.9712,187.0928,64.5276,12.6308
1470,1471,3045.87,2493.72,2168.5111,1171.6442,0.8752,101.6567,0.1235,1.5442,0.9627,202.3699,72.6667,8.585,413.464,9.9425,0.9685,192.4274,63.9771,12.5263
1471,1472,2926.38,2383.76,2207.1,1298.4309,1.0251,96.9478,0.1203,1.3561,0.9603,199.5669,69.3778,16.8844,418.6359,9.7815,0.9692,189.7854,64.5276,12.6308
1472,1473,3033.46,2424.39,2204.6667,1078.786,0.9152,103.9611,0.1196,1.2898,0.9624,203.6734,69.9333,13.8815,417.341,9.5304,0.9665,194.143,64.0158,12.4696
1473,1474,3064.53,2349.85,2182.5555,1261.0898,1.2109999999999999,112.2922,0.1252,1.3708,0.9605,204.6342,70.4333,15.4863,422.022,9.6424,0.9654,194.9919,64.0158,12.5169
1474,1475,2959.51,2538.41,2195.1,1526.444,0.8279,96.31,0.1203,1.412,0.9725,197.6313,74.7444,14.2568,421.7796,9.6613,0.9749,187.97,64.0727,12.5582
1475,1476,3068.72,2472.41,2195.1,1526.444,0.8279,96.31,0.1203,1.2462,0.9639,204.9821,70.4444,9.8808,419.2563,9.9048,0.9687,195.0773,64.1619,12.6057
1476,1477,3000.24,2477.37,2207.1,1298.4309,1.0251,96.9478,0.1203,1.4642,0.9623,197.1559,74.8111,14.0,425.2735,9.8258,0.9696,187.3301,64.2262,12.4245
1477,1478,3284.82,2417.92,2201.2889,1015.437,2.1366,119.9011,0.1251,1.4279,0.9619,197.1495,73.3667,12.4499,412.8615,9.9664,0.9719,187.1831,63.9323,12.3235
1478,1479,2938.51,2515.15,2207.1,1298.4309,1.0251,96.9478,0.1203,1.2532,0.9747,194.5885,74.4,8.2589,410.5451,9.8438,0.9782,184.7447,64.1636,12.6337
1479,1480,3126.61,2426.76,2204.2889,2637.9989,1.5549,86.1089,0.1234,1.4005,0.9621,196.4076,72.1111,14.4799,426.60400000000004,9.906,0.9697,186.5015,64.1615,12.5422
1480,1481,3016.68,2482.88,2204.6667,1078.786,0.9152,103.9611,0.1196,1.393,0.9659,196.7879,72.7444,14.2058,421.8451,9.9601,0.9740000000000001,186.8278,64.0906,12.4245
1481,1482,3025.04,2590.88,2182.4111,3355.2007,1.4529,82.1311,0.1248,1.3639,0.9634,201.1382,68.8778,16.1815,425.1626,9.7261,0.9712,191.4121,64.0865,12.3869
1482,1483,2983.64,2542.56,2182.4111,3355.2007,1.4529,82.1311,0.1248,1.5203,0.9568,200.6989,69.8222,9.2306,420.9236,9.8798,0.9676,190.8191,63.9818,12.9898
1483,1484,3036.24,2548.46,2204.6667,1078.786,0.9152,103.9611,0.1196,1.3062,0.9711,197.9591,73.2444,9.7063,421.2666,9.9885,0.9737,187.9706,64.1204,12.4343
1484,1485,2990.46,2507.01,2204.6667,1078.786,0.9152,103.9611,0.1196,1.4058,0.9623,204.9192,73.4,11.9908,430.9007,9.6358,0.9692,195.2834,64.2189,12.4245
1485,1486,2911.22,2556.64,2204.2889,2637.9989,1.5549,86.1089,0.1234,1.4439,0.9633,196.609,73.6444,15.3045,426.2342,9.8039,0.9717,186.8051,64.0727,12.5582
1486,1487,2984.93,2432.38,2177.4333,2945.8855,1.3321,83.17,0.1253,1.3471,0.9716,198.5826,73.9444,15.960999999999999,424.6136,9.7997,0.9759,188.7828,64.1636,12.4784
1487,1488,2987.19,2512.75,2191.5,1147.9162,0.9431,97.72,0.1212,1.4197,0.9628,196.9179,72.1556,12.7241,416.7496,9.9424,0.9724,186.9755,64.0426,12.3557
1488,1489,2970.42,2494.39,2191.5,1147.9162,0.9431,97.72,0.1212,1.3264,0.9638,197.3694,72.6556,11.3795,403.4137,9.9023,0.9732,187.4671,76.1632,12.4096
1489,1490,3190.97,2480.56,2181.1889,1338.8895,2.1195,108.14,0.1263,1.3976,0.9608,198.3192,73.1111,11.7847,412.8539,9.8944,0.9685,188.4248,63.9931,12.6037
1490,1491,2977.92,2538.37,2192.7556,867.3027,1.7393,123.4244,0.1251,1.3699,0.9653,196.2391,73.6333,12.6516,412.1643,9.9503,0.9741,186.2888,64.2671,12.5422
1491,1492,3042.12,2444.67,2195.4444,2914.1792,1.5978,85.1011,0.1235,1.3829,0.9679,197.1153,72.0778,12.9499,413.0978,9.6074,0.9717,187.5079,64.1054,12.5269
1492,1493,3070.74,2499.35,2181.1889,1338.8895,2.1195,108.14,0.1263,1.3508,0.9758,196.4058,72.5667,12.2875,411.6915,9.6589,0.9783,186.7469,64.1204,12.651
1493,1494,3002.54,2549.85,2182.5555,1261.0898,1.2109999999999999,112.2922,0.1252,1.2634,0.9728,196.8602,66.7222,11.9019,413.3802,9.8414,0.9766,187.0188,63.9602,12.648
1494,1495,3068.64,2498.02,2192.7556,867.3027,1.7393,123.4244,0.1251,1.4404,0.9627,196.9707,74.3889,12.7147,417.0155,9.8898,0.9716,187.0809,64.0917,12.4137
1495,1496,2983.24,2459.97,2187.9889,1096.379,0.9065,97.6567,0.1221,1.3573,0.9664,193.4051,71.1778,10.0122,404.0235,10.3826,0.9755,183.0224,64.415,12.520999999999999
1496,1497,3073.57,2528.59,2217.4111,1032.2836,1.4802,101.3511,0.1195,1.4234,0.9768,196.7117,71.2,12.6488,409.9657,9.6006,0.9792,187.1111,64.0158,12.4784
1497,1498,2962.43,2543.1,2201.2889,1015.437,2.1366,119.9011,0.1251,1.4448,0.9620000000000001,197.4565,73.2667,13.4669,415.699,9.8587,0.972,187.5979,64.3573,12.5269
1498,1499,2918.48,2505.29,2204.6667,1078.786,0.9152,103.9611,0.1196,1.4174,0.9663,195.5345,74.0444,14.4055,423.699,9.8472,0.9727,185.6873,64.0727,12.5582
1499,1500,2924.54,2451.31,2190.7666,3530.2362,0.8017,83.8767,0.1249,1.3207,0.9625,199.5963,72.4,18.0388,431.1893,9.8015,0.9732,189.7948,64.4292,12.3896
1500,1501,3107.42,2404.67,2177.4333,2945.8855,1.3321,83.17,0.1253,1.4119,0.9652,196.50400000000002,69.9667,9.1036,411.1353,9.8386,0.9723,186.6655,64.2004,12.6037
1501,1502,3033.22,2546.24,2187.3444,2882.8558,1.5876,85.4189,0.1235,1.3159999999999998,0.9642,197.1669,73.9222,8.4107,414.0499,9.7499,0.9718,187.4169,64.3667,12.5596
1502,1503,2989.59,2506.0,2204.2889,2637.9989,1.5549,86.1089,0.1234,1.4089,0.9648,196.8566,74.5889,15.3649,420.0638,10.004,0.9735,186.8526,64.1475,12.5169
1503,1504,2921.78,2483.77,2177.4333,2945.8855,1.3321,83.17,0.1253,1.2769,0.9667,197.467,74.1444,13.3439,411.5272,9.957,0.9735,187.51,64.2079,12.6037
1504,1505,2905.07,2493.47,2192.7556,867.3027,1.7393,123.4244,0.1251,1.4443,0.9641,197.1465,73.5667,8.4577,412.5956,10.2437,0.9732,186.9028,64.1475,12.5169
1505,1506,3026.67,2529.82,2192.7889,1268.5852,1.9935,104.5867,0.1268,1.4241,0.9712,196.7202,75.0333,12.0612,422.94300000000004,9.6702,0.9743,187.05,64.0727,12.6057
1506,1507,2883.88,2515.46,2177.4333,2945.8855,1.3321,83.17,0.1253,1.3881,0.9762,197.0141,73.0,10.6616,430.134,9.8374,0.9801,187.1766,64.1204,12.5914
1507,1508,2996.65,2512.02,2191.3556,1111.4764,1.4549,97.1556,0.121,1.2956,0.9751,195.0127,72.3,12.1021,420.1645,10.2747,0.9789,184.7379,64.4292,12.649000000000001
1508,1509,2992.07,2354.5,2191.3556,1111.4764,1.4549,97.1556,0.121,1.3636,0.9670000000000001,197.4771,73.4556,12.9528,430.2847,9.586,0.9713,187.8911,64.1636,12.5394
1509,1510,2931.11,2485.99,2208.5889,1116.3316,0.8396,107.63,0.1207,1.3488,0.9672,197.2649,72.0,10.549000000000001,413.7864,10.2677,0.9753,186.9972,64.0426,12.6057
1510,1511,2966.2,2588.36,2192.7889,1268.5852,1.9935,104.5867,0.1268,1.4379,0.9704,196.0577,70.5111,15.2552,419.9065,10.2869,0.9758,185.7708,64.5276,12.4108
1511,1512,2984.99,2501.05,2190.7666,3530.2362,0.8017,83.8767,0.1249,1.3108,0.977,199.3199,71.9333,14.1414,420.0188,9.6442,0.9806,189.6757,64.1054,12.649000000000001
1512,1513,3031.93,2580.67,2205.5,1287.3538,2.3842,111.7644,0.1241,1.6024,0.9577,191.0777,72.7556,10.8383,401.0626,9.9658,0.9652,181.1119,64.3032,12.5214
1513,1514,3067.02,2608.21,2190.7666,3530.2362,0.8017,83.8767,0.1249,1.3059,0.977,196.9858,71.1444,11.2121,419.5594,10.2397,0.9803,186.7461,64.1615,12.6627
1514,1515,2949.9,2447.26,2264.7,1211.1291,0.8785,99.6356,0.1173,1.338,0.9759,197.2191,70.8778,15.0503,424.8755,9.708,0.9805,187.5111,64.3688,12.5061
1515,1516,3012.34,2416.09,2192.7889,1268.5852,1.9935,104.5867,0.1268,1.301,0.9766,196.9294,74.5778,14.6744,429.8016,9.5945,0.9788,187.3349,64.0575,12.4814
1516,1517,3018.7,2430.37,2192.7889,1268.5852,1.9935,104.5867,0.1268,1.3517,0.9656,197.56099999999998,73.6556,14.5302,429.3525,9.5777,0.9696,187.9833,64.2226,12.4343
1517,1518,2935.39,2575.41,2179.7333,3085.3781,1.4843,82.2467,0.1248,1.3076,0.9751,195.2444,72.2333,9.5642,412.6753,10.1791,0.9796,185.0653,64.2671,12.6088
1518,1519,3273.46,2276.93,2223.5333,1352.1869,0.8714,97.2189,0.1196,1.3511,0.9761,196.8531,67.9,12.1514,424.4775,9.6139,0.9783,187.2392,63.9602,12.4933
1519,1520,2903.34,2585.48,2196.1111,1472.64,1.5599,94.6522,0.1212,1.5134,0.9686,196.7158,72.5,12.1015,416.3427,10.1603,0.9736,186.5555,63.7619,12.5547
